Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,482542,-,-,-,40.49,-105.06,-7,1518,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,10,20,16,30,19.6,29,585,101,0,-3.2,29,585,0,101,21.28,82.97,0.17,829,0.6000000000000001,298,1.7000000000000002,0.0000,0.0000
2022,10,20,17,0,16.900000000000002,15,224,22,0,-3.6,15,224,0,22,24.46,88.25,0.17,829,0.6000000000000001,300,1.7000000000000002,0.0000,0.0000
2022,10,20,17,30,15.700000000000001,0,0,0,0,-3.5,0,0,0,0,26.43,94.06,0.17,830,0.6000000000000001,297,2,0.0000,0.0000
2022,10,20,18,0,14.5,0,0,0,0,-4.1000000000000005,0,0,0,0,27.34,99.71000000000001,0.17,830,0.6000000000000001,293,2.3000000000000003,0.0000,0.0000
2022,10,20,18,30,14.200000000000001,0,0,0,0,-4.1000000000000005,0,0,0,0,27.87,105.41,0.17,830,0.6000000000000001,290,2.8000000000000003,0.0000,0.0000
2022,10,20,19,0,13.9,0,0,0,0,-4.6000000000000005,0,0,0,0,27.400000000000002,111.12,0.17,830,0.6000000000000001,287,3.3000000000000003,0.0000,0.0000
2022,10,20,19,30,13.4,0,0,0,0,-4.6000000000000005,0,0,0,0,28.3,116.78,0.17,830,0.6000000000000001,285,3.5,0.0000,0.0000
2022,10,20,20,0,12.9,0,0,0,0,-4.7,0,0,0,0,28.990000000000002,122.37,0.17,830,0.6000000000000001,283,3.7,0.0000,0.0000
2022,10,20,20,30,12.5,0,0,0,0,-4.7,0,0,0,0,29.75,127.81,0.17,830,0.6000000000000001,282,3.7,0.0000,0.0000
2022,10,20,21,0,12.100000000000001,0,0,0,0,-4.800000000000001,0,0,0,0,30.5,133.01,0.17,830,0.6000000000000001,280,3.8000000000000003,0.0000,0.0000
2022,10,20,21,30,11.9,0,0,0,0,-4.800000000000001,0,0,0,0,30.91,137.88,0.17,830,0.6000000000000001,280,3.8000000000000003,0.0000,0.0000
2022,10,20,22,0,11.600000000000001,0,0,0,3,-4.800000000000001,0,0,0,0,31.3,142.25,0.17,829,0.6000000000000001,279,3.8000000000000003,0.0000,0.0000
2022,10,20,22,30,11.5,0,0,0,3,-4.800000000000001,0,0,0,0,31.5,145.9,0.17,829,0.6000000000000001,279,3.8000000000000003,0.0000,0.0000
2022,10,20,23,0,11.3,0,0,0,7,-5,0,0,0,0,31.62,148.59,0.17,829,0.6000000000000001,279,3.8000000000000003,0.0000,0.0000
2022,10,20,23,30,11.100000000000001,0,0,0,7,-5,0,0,0,0,32.04,150.02,0.17,829,0.6000000000000001,279,3.8000000000000003,0.0000,0.0000
2022,10,21,0,0,11,0,0,0,7,-5.1000000000000005,0,0,14,0,31.900000000000002,150.03,0.17,829,0.6000000000000001,279,3.8000000000000003,0.0000,0.0000
2022,10,21,0,30,10.700000000000001,0,0,0,7,-5.1000000000000005,0,0,0,0,32.54,148.6,0.17,829,0.6000000000000001,280,3.8000000000000003,0.0000,0.0000
2022,10,21,1,0,10.5,0,0,0,7,-5.1000000000000005,0,0,0,0,32.95,145.92000000000002,0.17,829,0.6000000000000001,280,3.8000000000000003,0.0000,0.0000
2022,10,21,1,30,10.100000000000001,0,0,0,7,-5.1000000000000005,0,0,0,0,33.84,142.27,0.17,829,0.6000000000000001,280,3.8000000000000003,0.0000,0.0000
2022,10,21,2,0,9.8,0,0,0,7,-4.7,0,0,0,0,35.78,137.91,0.17,829,0.6000000000000001,280,3.8000000000000003,0.0000,0.0000
2022,10,21,2,30,9.5,0,0,0,7,-4.7,0,0,0,0,36.51,133.05,0.17,829,0.6000000000000001,280,3.8000000000000003,0.0000,0.0000
2022,10,21,3,0,9.200000000000001,0,0,0,7,-4.1000000000000005,0,0,0,0,38.88,127.85000000000001,0.17,829,0.6000000000000001,281,3.7,0.0000,0.0000
2022,10,21,3,30,9.1,0,0,0,7,-4.1000000000000005,0,0,0,0,39.15,122.42,0.17,829,0.7000000000000001,281,3.7,0.0000,0.0000
2022,10,21,4,0,9,0,0,0,8,-3.9000000000000004,0,0,0,0,40.11,116.84,0.17,829,0.7000000000000001,281,3.7,0.0000,0.0000
2022,10,21,4,30,8.9,0,0,0,8,-3.9000000000000004,0,0,0,0,40.38,111.18,0.17,829,0.6000000000000001,282,3.6,0.0000,0.0000
2022,10,21,5,0,8.8,0,0,0,8,-4.2,0,0,0,0,39.550000000000004,105.49000000000001,0.17,829,0.6000000000000001,282,3.5,0.0000,0.0000
2022,10,21,5,30,8.700000000000001,0,0,0,7,-4.2,0,0,0,0,39.82,99.8,0.17,829,0.6000000000000001,282,3.4000000000000004,0.0000,0.0000
2022,10,21,6,0,8.5,0,0,0,7,-5,0,0,0,0,38.19,94.16,0.17,828,0.6000000000000001,281,3.3000000000000003,0.0000,0.0000
2022,10,21,6,30,10,16,224,22,8,-5,13,2,86,13,34.53,88.34,0.17,828,0.6000000000000001,281,3.4000000000000004,0.0000,0.0000
2022,10,21,7,0,11.5,29,592,100,7,-5.6000000000000005,53,193,46,76,29.830000000000002,83.09,0.17,828,0.5,281,3.6,0.0000,0.0000
2022,10,21,7,30,13.5,38,750,195,7,-5.6000000000000005,90,167,0,125,26.17,77.89,0.17,828,0.5,281,3.7,5.9853,4.5754
2022,10,21,8,0,15.600000000000001,44,842,291,7,-5.800000000000001,144,96,0,172,22.43,72.91,0.17,828,0.5,281,3.7,8.5725,6.6113
2022,10,21,8,30,17.7,48,901,382,7,-5.800000000000001,179,131,0,228,19.64,68.22,0.17,828,0.5,282,3.8000000000000003,11.8546,9.1992
2022,10,21,9,0,19.700000000000003,51,942,465,7,-6.9,182,399,0,358,15.91,63.9,0.17,828,0.5,282,3.9000000000000004,19.2475,14.9947
2022,10,21,9,30,20.900000000000002,54,970,538,0,-6.9,103,795,0,500,14.76,60.050000000000004,0.17,827,0.5,284,4.1000000000000005,27.5575,21.5227
2022,10,21,10,0,22.1,56,990,598,7,-8.8,185,547,0,485,11.89,56.78,0.17,827,0.5,285,4.4,27.2111,21.2870
2022,10,21,10,30,22.700000000000003,57,1004,644,0,-8.8,138,752,0,578,11.46,54.19,0.17,827,0.5,284,4.4,32.8294,25.7092
2022,10,21,11,0,23.3,58,1012,675,0,-9.600000000000001,58,1012,0,675,10.39,52.4,0.17,826,0.5,283,4.5,38.6334,30.2734
2022,10,21,11,30,23.700000000000003,58,1017,691,0,-9.600000000000001,107,882,0,656,10.14,51.480000000000004,0.17,826,0.5,281,4.5,37.6849,29.5389
2022,10,21,12,0,24.1,58,1016,691,0,-9.8,58,1016,0,691,9.700000000000001,51.49,0.17,825,0.5,280,4.5,39.6939,31.1136
2022,10,21,12,30,24.200000000000003,57,1013,675,0,-9.8,57,1013,0,675,9.65,52.43,0.17,825,0.5,280,4.6000000000000005,38.6286,30.2694
2022,10,21,13,0,24.3,56,1003,642,0,-9.700000000000001,56,1003,0,642,9.66,54.25,0.17,824,0.5,281,4.6000000000000005,36.4547,28.5476
2022,10,21,13,30,24.1,53,986,592,0,-9.700000000000001,53,986,0,592,9.78,56.86,0.17,824,0.6000000000000001,282,4.7,33.2009,25.9718
2022,10,21,14,0,23.900000000000002,50,969,532,0,-9.4,50,969,0,532,10.120000000000001,60.15,0.17,824,0.6000000000000001,283,4.800000000000001,29.3039,22.8854
2022,10,21,14,30,23.400000000000002,48,941,460,0,-9.4,48,941,0,460,10.43,64.01,0.17,824,0.6000000000000001,283,4.800000000000001,24.7122,19.2504
2022,10,21,15,0,22.8,44,902,377,0,-9.200000000000001,44,902,0,377,11.05,68.34,0.17,823,0.6000000000000001,283,4.800000000000001,19.5818,15.1935
2022,10,21,15,30,21.3,40,844,286,0,-9.200000000000001,40,844,0,286,12.1,73.04,0.17,823,0.6000000000000001,283,4.1000000000000005,14.2371,10.9776
2022,10,21,16,0,19.900000000000002,35,754,191,7,-6.9,62,493,0,164,15.780000000000001,78.03,0.17,823,0.6000000000000001,283,3.4000000000000004,7.8473,5.9973
2022,10,21,16,30,17.7,27,600,98,7,-6.9,48,49,71,54,18.09,83.24,0.17,823,0.6000000000000001,283,2.9000000000000004,0.0000,0.0000
2022,10,21,17,0,15.5,15,233,21,6,-5.4,10,0,71,10,23.21,88.5,0.17,823,0.6000000000000001,283,2.3000000000000003,0.0000,0.0000
2022,10,21,17,30,15,0,0,0,6,-5.4,0,0,0,0,23.96,94.32000000000001,0.17,823,0.6000000000000001,279,2.4000000000000004,0.0000,0.0000
2022,10,21,18,0,14.4,0,0,0,6,-5.1000000000000005,0,0,0,0,25.6,99.97,0.17,823,0.6000000000000001,276,2.4000000000000004,0.0000,0.0000
2022,10,21,18,30,14.200000000000001,0,0,0,6,-5.1000000000000005,0,0,0,0,25.93,105.67,0.17,823,0.6000000000000001,272,2.7,0.0000,0.0000
2022,10,21,19,0,14,0,0,0,6,-4.9,0,0,0,0,26.650000000000002,111.37,0.17,823,0.6000000000000001,268,3,0.0000,0.0000
2022,10,21,19,30,13.600000000000001,0,0,0,0,-4.9,0,0,0,0,27.35,117.04,0.17,823,0.7000000000000001,266,3.1,0.0000,0.0000
2022,10,21,20,0,13.100000000000001,0,0,0,0,-4.7,0,0,0,0,28.71,122.63,0.17,823,0.7000000000000001,264,3.1,0.0000,0.0000
2022,10,21,20,30,12.700000000000001,0,0,0,0,-4.7,0,0,0,0,29.47,128.08,0.17,823,0.7000000000000001,264,3.1,0.0000,0.0000
2022,10,21,21,0,12.200000000000001,0,0,0,0,-4.800000000000001,0,0,0,0,30.19,133.3,0.17,823,0.7000000000000001,264,3.1,0.0000,0.0000
2022,10,21,21,30,11.9,0,0,0,0,-4.800000000000001,0,0,0,0,30.79,138.18,0.17,823,0.7000000000000001,266,3.2,0.0000,0.0000
2022,10,21,22,0,11.600000000000001,0,0,0,0,-5.1000000000000005,0,0,0,0,30.8,142.56,0.17,823,0.7000000000000001,268,3.3000000000000003,0.0000,0.0000
2022,10,21,22,30,11.4,0,0,0,0,-5.1000000000000005,0,0,0,0,31.21,146.24,0.17,823,0.7000000000000001,271,3.5,0.0000,0.0000
2022,10,21,23,0,11.3,0,0,0,0,-5.300000000000001,0,0,0,0,30.94,148.94,0.17,822,0.7000000000000001,274,3.7,0.0000,0.0000
2022,10,21,23,30,11,0,0,0,0,-5.300000000000001,0,0,0,0,31.560000000000002,150.38,0.17,822,0.7000000000000001,276,3.7,0.0000,0.0000
2022,10,22,0,0,10.700000000000001,0,0,0,0,-5.300000000000001,0,0,0,0,32.09,150.38,0.17,822,0.7000000000000001,278,3.7,0.0000,0.0000
2022,10,22,0,30,10.4,0,0,0,0,-5.300000000000001,0,0,0,0,32.74,148.93,0.17,822,0.7000000000000001,278,3.7,0.0000,0.0000
2022,10,22,1,0,10.100000000000001,0,0,0,0,-5.2,0,0,0,0,33.71,146.23,0.17,821,0.7000000000000001,279,3.8000000000000003,0.0000,0.0000
2022,10,22,1,30,9.8,0,0,0,0,-5.2,0,0,0,0,34.39,142.55,0.17,821,0.7000000000000001,278,3.8000000000000003,0.0000,0.0000
2022,10,22,2,0,9.600000000000001,0,0,0,0,-4.9,0,0,0,0,35.63,138.16,0.17,821,0.7000000000000001,278,3.9000000000000004,0.0000,0.0000
2022,10,22,2,30,9.3,0,0,0,0,-4.9,0,0,0,0,36.36,133.28,0.17,821,0.7000000000000001,277,3.8000000000000003,0.0000,0.0000
2022,10,22,3,0,9,0,0,0,0,-4.4,0,0,0,0,38.63,128.07,0.17,821,0.7000000000000001,277,3.7,0.0000,0.0000
2022,10,22,3,30,8.8,0,0,0,0,-4.4,0,0,0,0,39.1,122.62,0.17,820,0.6000000000000001,276,3.6,0.0000,0.0000
2022,10,22,4,0,8.6,0,0,0,0,-3.9000000000000004,0,0,0,0,41.14,117.04,0.17,820,0.6000000000000001,275,3.5,0.0000,0.0000
2022,10,22,4,30,8.5,0,0,0,0,-3.9000000000000004,0,0,0,0,41.42,111.38,0.17,820,0.6000000000000001,275,3.3000000000000003,0.0000,0.0000
2022,10,22,5,0,8.3,0,0,0,0,-3.6,0,0,0,0,42.74,105.68,0.17,820,0.6000000000000001,274,3.2,0.0000,0.0000
2022,10,22,5,30,8.200000000000001,0,0,0,0,-3.6,0,0,0,0,43.03,100,0.17,820,0.6000000000000001,274,3.1,0.0000,0.0000
2022,10,22,6,0,8.1,0,0,0,3,-3.6,0,0,0,0,43.32,94.36,0.17,820,0.6000000000000001,273,3,0.0000,0.0000
2022,10,22,6,30,9.600000000000001,15,212,20,0,-3.6,14,159,18,18,39.15,88.54,0.17,820,0.6000000000000001,272,3.1,0.0000,0.0000
2022,10,22,7,0,11,29,571,96,0,-3.2,30,555,4,95,36.75,83.31,0.17,820,0.6000000000000001,271,3.1,0.0000,0.0000
2022,10,22,7,30,13.3,39,730,189,0,-3.2,39,730,0,189,31.6,78.12,0.17,820,0.6000000000000001,269,3.5,9.0398,6.9076
2022,10,22,8,0,15.5,45,819,282,0,-3.5,45,819,0,282,26.830000000000002,73.15,0.17,820,0.7000000000000001,268,3.9000000000000004,14.0236,10.8111
2022,10,22,8,30,17.2,50,877,372,0,-3.5,50,877,0,372,24.09,68.47,0.17,820,0.7000000000000001,270,4.4,19.3007,14.9733
2022,10,22,9,0,19,54,918,454,0,-4.9,54,918,0,454,19.35,64.17,0.17,820,0.7000000000000001,271,5,24.3621,18.9754
2022,10,22,9,30,19.900000000000002,57,947,526,0,-4.9,57,947,0,526,18.3,60.34,0.17,820,0.7000000000000001,272,4.9,28.9407,22.5993
2022,10,22,10,0,20.900000000000002,59,968,585,0,-5.2,59,968,0,585,16.81,57.09,0.17,819,0.7000000000000001,272,4.7,32.7700,25.6321
2022,10,22,10,30,21.5,61,982,631,0,-5.2,61,982,0,631,16.21,54.52,0.17,819,0.7000000000000001,269,4.3,35.7866,28.0216
2022,10,22,11,0,22.200000000000003,62,991,662,0,-5.2,62,991,0,662,15.6,52.74,0.17,819,0.7000000000000001,266,3.8000000000000003,37.8361,29.6453
2022,10,22,11,30,22.6,63,992,676,0,-5.2,63,992,0,676,15.21,51.83,0.17,818,0.8,261,3.5,38.7800,30.3940
2022,10,22,12,0,23,62,990,674,0,-5.2,62,990,0,674,14.790000000000001,51.85,0.17,818,0.8,256,3.1,38.6621,30.3014
2022,10,22,12,30,23.200000000000003,62,985,658,0,-5.2,62,985,0,658,14.620000000000001,52.79,0.17,818,0.8,250,2.9000000000000004,37.5997,29.4596
2022,10,22,13,0,23.3,62,976,627,0,-5.2,62,976,0,627,14.52,54.6,0.17,817,0.8,244,2.7,35.5468,27.8330
2022,10,22,13,30,23.3,59,961,580,0,-5.2,59,961,0,580,14.52,57.19,0.17,817,0.8,237,2.6,32.4733,25.3989
2022,10,22,14,0,23.200000000000003,58,940,521,0,-5.1000000000000005,58,940,0,521,14.77,60.47,0.17,816,0.8,231,2.4000000000000004,28.6434,22.3655
2022,10,22,14,30,22.8,55,908,448,0,-5.1000000000000005,55,908,0,448,15.13,64.32000000000001,0.17,816,0.9,223,2.2,24.0144,18.7024
2022,10,22,15,0,22.5,50,862,364,0,-4.800000000000001,50,862,0,364,15.75,68.64,0.17,816,0.9,215,2.1,18.8582,14.6272
2022,10,22,15,30,21.1,46,800,275,0,-4.800000000000001,46,800,0,275,17.150000000000002,73.33,0.17,816,0.9,210,1.5,13.6527,10.5221
2022,10,22,16,0,19.700000000000003,38,705,181,0,-0.7000000000000001,38,705,0,181,25.27,78.31,0.17,816,0.9,206,1,8.6502,6.6077
2022,10,22,16,30,17.400000000000002,29,542,90,0,-0.8,29,542,0,90,29.17,83.51,0.17,816,0.9,194,0.9,0.0000,0.0000
2022,10,22,17,0,15.200000000000001,14,195,18,0,-1.1,14,195,0,18,32.7,88.74,0.17,816,0.9,183,0.8,0.0000,0.0000
2022,10,22,17,30,14.4,0,0,0,0,-1.1,0,0,0,0,34.43,94.58,0.17,816,0.9,189,0.7000000000000001,0.0000,0.0000
2022,10,22,18,0,13.600000000000001,0,0,0,0,-1.9000000000000001,0,0,0,0,34.26,100.22,0.17,817,0.9,195,0.7000000000000001,0.0000,0.0000
2022,10,22,18,30,13.3,0,0,0,7,-1.9000000000000001,0,0,0,0,34.94,105.92,0.17,817,0.9,214,0.9,0.0000,0.0000
2022,10,22,19,0,13,0,0,0,8,-2.2,0,0,0,0,34.72,111.62,0.17,817,0.9,233,1,0.0000,0.0000
2022,10,22,19,30,12.3,0,0,0,7,-2.2,0,0,0,0,36.300000000000004,117.3,0.17,816,1,250,1.2000000000000002,0.0000,0.0000
2022,10,22,20,0,11.600000000000001,0,0,0,7,-2.1,0,0,0,0,38.51,122.89,0.17,816,1,267,1.5,0.0000,0.0000
2022,10,22,20,30,11.100000000000001,0,0,0,7,-2.1,0,0,0,0,39.800000000000004,128.35,0.17,816,1.1,272,1.5,0.0000,0.0000
2022,10,22,21,0,10.700000000000001,0,0,0,7,-1.7000000000000002,0,0,0,0,42.160000000000004,133.58,0.17,816,1.1,277,1.5,0.0000,0.0000
2022,10,22,21,30,10.700000000000001,0,0,0,7,-1.7000000000000002,0,0,0,0,42.160000000000004,138.47,0.17,816,1.1,273,1.3,0.0000,0.0000
2022,10,22,22,0,10.600000000000001,0,0,0,7,-1.3,0,0,0,0,43.65,142.88,0.17,815,1.2000000000000002,269,1.2000000000000002,0.0000,0.0000
2022,10,22,22,30,10.4,0,0,0,7,-1.3,0,0,0,0,44.230000000000004,146.57,0.17,815,1.2000000000000002,251,1.2000000000000002,0.0000,0.0000
2022,10,22,23,0,10.200000000000001,0,0,0,8,-0.9,0,0,0,0,46.06,149.29,0.17,814,1.3,233,1.2000000000000002,0.0000,0.0000
2022,10,22,23,30,9.8,0,0,0,8,-0.9,0,0,0,0,47.31,150.73,0.17,814,1.3,228,1.3,0.0000,0.0000
2022,10,23,0,0,9.4,0,0,0,5,0,0,0,0,0,51.88,150.72,0.17,814,1.3,223,1.4000000000000001,0.0000,0.0000
2022,10,23,0,30,9.5,0,0,0,7,0,0,0,0,0,51.47,149.25,0.17,813,1.2000000000000002,220,1.4000000000000001,0.0000,0.0000
2022,10,23,1,0,9.5,0,0,0,8,1.1,0,0,0,0,55.63,146.52,0.17,813,1.1,217,1.3,0.0000,0.0000
2022,10,23,1,30,9.5,0,0,0,7,1.1,0,0,0,0,55.63,142.82,0.17,813,1.1,209,1.3,0.0000,0.0000
2022,10,23,2,0,9.5,0,0,0,7,1.4000000000000001,0,0,0,0,57.19,138.41,0.17,812,1.1,202,1.3,0.0000,0.0000
2022,10,23,2,30,9.4,0,0,0,7,1.4000000000000001,0,0,0,0,57.58,133.51,0.17,812,1.1,193,1.4000000000000001,0.0000,0.0000
2022,10,23,3,0,9.3,0,0,0,8,1.4000000000000001,0,0,0,0,57.9,128.28,0.17,812,1.1,185,1.5,0.0000,0.0000
2022,10,23,3,30,9.1,0,0,0,7,1.4000000000000001,0,0,0,0,58.69,122.83,0.17,812,1.1,180,1.6,0.0000,0.0000
2022,10,23,4,0,8.9,0,0,0,7,1.3,0,0,0,0,59.13,117.24000000000001,0.17,811,1.2000000000000002,174,1.7000000000000002,0.0000,0.0000
2022,10,23,4,30,8.6,0,0,0,6,1.3,0,0,0,0,60.34,111.57000000000001,0.17,811,1.2000000000000002,174,1.7000000000000002,0.0000,0.0000
2022,10,23,5,0,8.3,0,0,0,6,1.4000000000000001,0,0,0,0,61.71,105.87,0.17,811,1.2000000000000002,175,1.7000000000000002,0.0000,0.0000
2022,10,23,5,30,8.1,0,0,0,7,1.4000000000000001,0,0,0,0,62.550000000000004,100.19,0.17,811,1.2000000000000002,180,1.6,0.0000,0.0000
2022,10,23,6,0,7.9,0,0,0,7,1.5,0,0,0,0,63.85,94.56,0.17,811,1.2000000000000002,185,1.5,0.0000,0.0000
2022,10,23,6,30,9.200000000000001,14,185,18,7,1.5,11,1,71,11,58.480000000000004,88.73,0.17,811,1.1,194,1.4000000000000001,0.0000,0.0000
2022,10,23,7,0,10.4,28,530,88,6,2.5,37,4,71,37,58.15,83.52,0.17,811,1.1,204,1.4000000000000001,0.0000,0.0000
2022,10,23,7,30,12.3,38,700,179,6,2.5,73,106,0,94,51.300000000000004,78.35000000000001,0.17,811,1,219,2,4.4916,3.4308
2022,10,23,8,0,14.100000000000001,43,801,272,0,2.5,83,544,0,239,45.46,73.39,0.17,811,1,235,2.6,11.8588,9.1387
2022,10,23,8,30,15.5,48,864,361,0,2.5,62,807,21,355,41.550000000000004,68.73,0.17,811,1,241,3.1,18.3777,14.2531
2022,10,23,9,0,16.900000000000002,51,910,444,0,0.2,69,840,0,431,32.29,64.44,0.17,811,0.9,248,3.6,23.0832,17.9754
2022,10,23,9,30,17.8,54,939,515,0,0.2,98,781,0,481,30.47,60.63,0.17,810,0.9,245,4.3,26.4188,20.6265
2022,10,23,10,0,18.6,57,960,574,0,-2.5,121,744,0,522,23.73,57.4,0.17,810,0.9,243,4.9,29.1943,22.8320
2022,10,23,10,30,19.1,58,974,619,0,-2.5,159,653,21,535,23,54.84,0.17,810,0.9,243,5.2,30.2978,23.7208
2022,10,23,11,0,19.5,59,985,651,0,-4.6000000000000005,76,938,11,639,19.18,53.08,0.17,810,0.8,242,5.5,36.4695,28.5712
2022,10,23,11,30,19.5,62,988,668,0,-4.6000000000000005,151,710,0,586,19.18,52.18,0.17,810,0.8,244,5.6000000000000005,33.5696,26.3073
2022,10,23,12,0,19.6,64,984,667,6,-6.2,263,134,0,345,16.95,52.2,0.17,810,0.8,245,5.7,19.7621,15.4868
2022,10,23,12,30,19.200000000000003,67,973,651,7,-6.2,143,45,0,170,17.400000000000002,53.14,0.17,811,0.8,251,5.5,9.6999,7.5990
2022,10,23,13,0,18.7,69,956,618,6,-6.800000000000001,118,21,0,130,17.09,54.94,0.17,811,0.8,258,5.4,7.3587,5.7611
2022,10,23,13,30,17.7,70,930,569,6,-6.800000000000001,64,82,0,108,18.22,57.53,0.17,812,0.9,274,5.2,6.0361,4.7204
2022,10,23,14,0,16.6,71,893,507,0,-5.5,84,842,0,495,21.490000000000002,60.79,0.17,812,0.9,291,5.1000000000000005,27.1614,21.2043
2022,10,23,14,30,14.700000000000001,70,844,432,7,-5.5,121,632,7,392,24.29,64.63,0.17,813,1,308,5.7,20.9656,16.3239
2022,10,23,15,0,12.9,68,775,347,6,-2.7,73,35,0,86,33.67,68.93,0.17,814,1,325,6.4,4.4444,3.4461
2022,10,23,15,30,10.600000000000001,62,690,257,6,-2.7,53,19,0,58,39.230000000000004,73.61,0.17,815,1.1,331,6.5,2.8720,2.2124
2022,10,23,16,0,8.4,52,565,164,6,-1.1,38,22,0,42,51.2,78.58,0.17,817,1.1,337,6.7,2.0052,1.5311
2022,10,23,16,30,7.2,36,394,79,6,-1.1,23,0,86,23,55.620000000000005,83.76,0.17,818,1.1,336,6.2,0.0000,0.0000
2022,10,23,17,0,5.9,13,116,15,8,-1.6,5,0,71,5,58.480000000000004,88.97,0.17,818,1,336,5.6000000000000005,0.0000,0.0000
2022,10,23,17,30,5.4,0,0,0,8,-1.6,0,0,0,0,60.61,94.83,0.17,819,0.9,336,5,0.0000,0.0000
2022,10,23,18,0,4.800000000000001,0,0,0,6,-2.7,0,0,0,0,58.44,100.47,0.17,820,0.9,337,4.4,0.0000,0.0000
2022,10,23,18,30,4.5,0,0,0,9,-2.7,0,0,0,0,59.68,106.16,0.17,820,0.8,336,4,0.0000,0.0000
2022,10,23,19,0,4.2,0,0,0,9,-3.4000000000000004,0,0,0,0,57.67,111.87,0.17,821,0.8,336,3.6,0.0000,0.0000
2022,10,23,19,30,4.1000000000000005,0,0,0,6,-3.4000000000000004,0,0,0,0,58.07,117.55,0.17,821,0.8,333,3.1,0.0000,0.0000
2022,10,23,20,0,4,0,0,0,6,-3.9000000000000004,0,0,0,0,56.42,123.15,0.17,822,0.8,329,2.7,0.0000,0.0000
2022,10,23,20,30,4.1000000000000005,0,0,0,6,-3.9000000000000004,0,0,0,0,56.03,128.61,0.17,822,0.7000000000000001,319,2.3000000000000003,0.0000,0.0000
2022,10,23,21,0,4.2,0,0,0,6,-4.3,0,0,0,0,54.11,133.85,0.17,822,0.7000000000000001,309,2,0.0000,0.0000
2022,10,23,21,30,4,0,0,0,6,-4.2,0,0,0,0,54.94,138.76,0.17,823,0.7000000000000001,301,1.9000000000000001,0.0000,0.0000
2022,10,23,22,0,3.9000000000000004,0,0,0,6,-4.7,0,0,0,0,53.34,143.18,0.17,823,0.7000000000000001,293,1.9000000000000001,0.0000,0.0000
2022,10,23,22,30,3.8000000000000003,0,0,0,8,-4.7,0,0,0,0,53.71,146.9,0.17,823,0.6000000000000001,291,2.1,0.0000,0.0000
2022,10,23,23,0,3.7,0,0,0,7,-5.800000000000001,0,0,0,0,49.99,149.63,0.17,823,0.6000000000000001,288,2.2,0.0000,0.0000
2022,10,23,23,30,3.5,0,0,0,7,-5.800000000000001,0,0,0,0,50.69,151.08,0.17,823,0.6000000000000001,288,2.4000000000000004,0.0000,0.0000
2022,10,24,0,0,3.4000000000000004,0,0,0,4,-6.9,0,0,0,0,46.69,151.07,0.17,824,0.6000000000000001,288,2.6,0.0000,0.0000
2022,10,24,0,30,3.2,0,0,0,4,-6.9,0,0,0,0,47.35,149.58,0.17,824,0.5,288,2.8000000000000003,0.0000,0.0000
2022,10,24,1,0,3,0,0,0,4,-7.9,0,0,0,0,44.550000000000004,146.82,0.17,824,0.5,288,2.9000000000000004,0.0000,0.0000
2022,10,24,1,30,2.6,0,0,0,4,-7.9,0,0,0,0,45.83,143.09,0.17,824,0.5,289,2.9000000000000004,0.0000,0.0000
2022,10,24,2,0,2.2,0,0,0,4,-8.8,0,0,0,0,44.15,138.66,0.17,824,0.5,291,2.8000000000000003,0.0000,0.0000
2022,10,24,2,30,1.6,0,0,0,4,-8.8,0,0,0,0,46.08,133.74,0.17,824,0.4,294,2.6,0.0000,0.0000
2022,10,24,3,0,1,0,0,0,4,-9.200000000000001,0,0,0,0,46.65,128.5,0.17,824,0.4,297,2.3000000000000003,0.0000,0.0000
2022,10,24,3,30,0.5,0,0,0,4,-9.1,0,0,0,0,48.42,123.03,0.17,825,0.4,302,2.2,0.0000,0.0000
2022,10,24,4,0,0.1,0,0,0,4,-9.200000000000001,0,0,0,0,49.480000000000004,117.44,0.17,825,0.4,307,2,0.0000,0.0000
2022,10,24,4,30,-0.2,0,0,0,4,-9.200000000000001,0,0,0,0,50.57,111.77,0.17,825,0.4,313,1.9000000000000001,0.0000,0.0000
